drug1	drug2	strength	RR	severity	patients.fem.mal	description	color	onethousand	fdr
Atropine	Donepezil	0.025	-1.711	Moderate	2 (1/1)	The therapeutic efficacy of Atropine can be decreased when used in combination with Donepezil.	#AFCEE4	0.499259847276413	1
Cyclosporine	Simvastatin	0.631	-2.2	Major	16 (7/9)	The serum concentration of Simvastatin can be increased when it is combined with Cyclosporine.	#ACCCE3	3.9940787782113	1
Sotalol	Glyburide	0.263	-2.138	Moderate	9 (4/5)	Sotalol may increase the hypoglycemic activities of Glyburide.	#AECDE3	2.24666931274386	1
Trimethoprim	Methotrexate	0.201	4.092	Major	8 (7/1)	The risk or severity of adverse effects can be increased when Trimethoprim is combined with Methotrexate.	#F0A7A7	1.99703938910565	1
Moxifloxacin	Sucralfate	0.212	-2.352	Moderate	19 (8/11)		#ACCCE3	4.74296854912592	1
Carbamazepine	Clarithromycin	0.175	-1.14	Major	15 (9/6)	The serum concentration of the active metabolites of Clarithromycin can be increased when Clarithromycin is used in combination with Carbamazepine.	#B4D1E6	3.7444488545731	1
Propranolol	Maprotiline	0.301	-1.283	Minor	7 (4/3)		#B2D0E5	1.74740946546744	1
Medroxyprogesterone acetate	Acenocoumarol	0.188	Inf	None	4 (4/0)	Medroxyprogesterone acetate may decrease the anticoagulant activities of Acenocoumarol.	#B32020	0.998519694552825	1
Eletriptan	Venlafaxine	0.067	Inf	Major	1 (1/0)	The serum concentration of Eletriptan can be increased when it is combined with Venlafaxine.	#B32020	0.249629923638206	1
Ketoconazole	Quetiapine	0.093	2.923	Major	6 (5/1)	The serum concentration of Quetiapine can be increased when it is combined with Ketoconazole.	#F3AFAF	1.49777954182924	1
Fluconazole	Pimozide	0.037	Inf	Major	1 (1/0)	The serum concentration of Pimozide can be increased when it is combined with Fluconazole.	#B32020	0.249629923638206	1
Cimetidine	Donepezil	0.242	-2.566	Moderate	5 (2/3)	The metabolism of Donepezil can be decreased when combined with Cimetidine.	#ABCBE2	1.24814961819103	1
Metoprolol	Primidone	0.24	Inf	Moderate	1 (1/0)	The serum concentration of Metoprolol can be decreased when it is combined with Primidone.	#B32020	0.249629923638206	1
Megestrol acetate	Phenobarbital	0.199	-1.283	Moderate	7 (4/3)		#B2D0E5	1.74740946546744	1
Methylprednisolone	Rifampicin	0.267	Inf	Moderate	4 (4/0)	The serum concentration of Methylprednisolone can be decreased when it is combined with Rifampicin.	#B32020	0.998519694552825	1
Spironolactone	Fosinopril	0.368	-1.497	Major	15 (8/7)	The risk or severity of adverse effects can be increased when Spironolactone is combined with Fosinopril.	#B1CFE5	3.7444488545731	1
Imipramine	Fluoxetine	0.507	-1.14	Major	5 (3/2)	The risk or severity of adverse effects can be increased when Fluoxetine is combined with Imipramine.	#B4D1E6	1.24814961819103	1
Fluconazole	Celecoxib	0.308	3.507	Moderate	14 (12/2)	The metabolism of Celecoxib can be decreased when combined with Fluconazole.	#F2ACAC	3.49481893093489	1
Trospium	Hydroxyzine	0.324	2.923	Moderate	6 (5/1)		#F3AFAF	1.49777954182924	1
Cyproheptadine	Rivastigmine	0.17	Inf	Moderate	2 (2/0)		#B32020	0.499259847276413	1
Sulindac	Furosemide	0.197	Inf	Moderate	3 (3/0)	The therapeutic efficacy of Furosemide can be decreased when used in combination with Sulindac.	#B32020	0.748889770914619	1
Atenolol	Piroxicam	0.206	1.461	Moderate	7 (5/2)	Piroxicam may decrease the antihypertensive activities of Atenolol.	#F8BABA	1.74740946546744	1
Fluoxetine	Selegiline	0.634	1.754	Major	4 (3/1)	The risk or severity of adverse effects can be increased when Fluoxetine is combined with Selegiline.	#F7B7B7	0.998519694552825	1
Propranolol	Rizatriptan	0.622	-1.14	Moderate	5 (3/2)	The serum concentration of Rizatriptan can be increased when it is combined with Propranolol.	#B4D1E6	1.24814961819103	1
Selegiline	Escitalopram	0.384	-2.566	Major	10 (4/6)	The risk or severity of adverse effects can be increased when Escitalopram is combined with Selegiline.	#ABCBE2	2.49629923638206	1
Ergotamine	Clarithromycin	0.055	Inf	Major	4 (4/0)	The serum concentration of Ergotamine can be increased when it is combined with Clarithromycin.	#B32020	0.998519694552825	1
Chlorpromazine	Rivastigmine	0.131	-2.994	Moderate	11 (4/7)		#A8C8E1	2.74592916002027	1
Fluconazole	Carbamazepine	0.184	1.754	Moderate	8 (6/2)	The serum concentration of Carbamazepine can be increased when it is combined with Fluconazole.	#F7B7B7	1.99703938910565	1
Sucralfate	Norfloxacin	0.183	1.002	Moderate	19 (12/7)	The serum concentration of Norfloxacin can be decreased when it is combined with Sucralfate.	#F9BCBC	4.74296854912592	1
Citalopram	Rizatriptan	0.244	1.364	Major	10 (7/3)	The risk or severity of adverse effects can be increased when Citalopram is combined with Rizatriptan.	#F8BABA	2.49629923638206	1
Hydrocortisone	Phenobarbital	0.148	2.338	Moderate	5 (4/1)	The serum concentration of Hydrocortisone can be decreased when it is combined with Phenobarbital.	#F5B4B4	1.24814961819103	1
Theophylline	Norfloxacin	0.233	-2.224	Moderate	23 (10/13)	The metabolism of Theophylline can be decreased when combined with Norfloxacin.	#ACCCE3	5.74148824367875	1
Fluconazole	Flurazepam	0.09	Inf	None	3 (3/0)	The metabolism of Flurazepam can be decreased when combined with Fluconazole.	#B32020	0.748889770914619	1
Rifampicin	Fluvastatin	0.562	Inf	Moderate	2 (2/0)	The metabolism of Fluvastatin can be increased when combined with Rifampicin.	#B32020	0.499259847276413	1
Midazolam	Itraconazole	0.209	Inf	Major	3 (3/0)	The serum concentration of Midazolam can be increased when it is combined with Itraconazole.	#B32020	0.748889770914619	1
Warfarin	Phenobarbital	0.297	-2.281	Major	7 (3/4)	The metabolism of Warfarin can be increased when combined with Phenobarbital.	#ACCCE3	1.74740946546744	1
Fluvoxamine	Duloxetine	0.225	2.338	Major	5 (4/1)	The serum concentration of Duloxetine can be increased when it is combined with Fluvoxamine.	#F5B4B4	1.24814961819103	1
Diltiazem	Triazolam	0.328	1.754	Moderate	4 (3/1)	The metabolism of Triazolam can be decreased when combined with Diltiazem.	#F7B7B7	0.998519694552825	1
Warfarin	Naproxen	0.096	1.169	Major	24 (16/8)	Naproxen may increase the anticoagulant activities of Warfarin.	#F9BCBC	5.99111816731695	1
Promethazine	Levofloxacin	0.333	Inf	Moderate	1 (1/0)	Promethazine may increase the QTc-prolonging activities of Levofloxacin.	#B32020	0.249629923638206	1
Itraconazole	Clarithromycin	0.556	1.169	Moderate	12 (8/4)	The metabolism of Clarithromycin can be decreased when combined with Itraconazole.	#F9BCBC	2.99555908365848	1
Fluconazole	Eplerenone	0.179	-1.711	Moderate	10 (5/5)	The serum concentration of Eplerenone can be increased when it is combined with Fluconazole.	#AFCEE4	2.49629923638206	1
Carbamazepine	Warfarin	0.506	-1.026	Moderate	8 (5/3)	The serum concentration of Warfarin can be decreased when it is combined with Carbamazepine.	#B4D1E6	1.99703938910565	1
Labetalol	Ibuprofen	0.23	Inf	Moderate	4 (4/0)	Ibuprofen may decrease the antihypertensive activities of Labetalol.	#B32020	0.998519694552825	1
Phenytoin	Doxycycline	0.136	Inf	Moderate	2 (2/0)	The serum concentration of Doxycycline can be decreased when it is combined with Phenytoin.	#B32020	0.499259847276413	1
Gliclazide	Oxprenolol	0.479	-1.711	None	4 (2/2)	Oxprenolol may increase the hypoglycemic activities of Gliclazide.	#AFCEE4	0.998519694552825	1
Eletriptan	Escitalopram	0.545	-1.711	Major	2 (1/1)	The risk or severity of adverse effects can be increased when Eletriptan is combined with Escitalopram.	#AFCEE4	0.499259847276413	1
Ticlopidine	Acetylsalicylic acid	0.187	-3.553	Moderate	40 (13/27)	The risk or severity of adverse effects can be increased when Ticlopidine is combined with Acetylsalicylic acid.	#A5C6DF	9.98519694552825	1
Pregabalin	Rosiglitazone	0.424	2.338	Moderate	5 (4/1)	The risk or severity of heart failure can be increased when Pregabalin is combined with Rosiglitazone.	#F5B4B4	1.24814961819103	1
Cyclosporine	Nicardipine	0.083	Inf	Moderate	1 (1/0)	The metabolism of Nicardipine can be decreased when combined with Cyclosporine.	#B32020	0.249629923638206	1
Colestipol	Acenocoumarol	0.287	1.461	None	7 (5/2)	Colestipol can cause a decrease in the absorption of Acenocoumarol resulting in a reduced serum concentration and potentially a decrease in efficacy.	#F8BABA	1.74740946546744	1
Lorazepam	Clozapine	0.175	Inf	Major	2 (2/0)	The risk or severity of adverse effects can be increased when Lorazepam is combined with Clozapine.	#B32020	0.499259847276413	1
Sertraline	Moclobemide	0.182	Inf	None	1 (1/0)	The risk or severity of adverse effects can be increased when Sertraline is combined with Moclobemide.	#B32020	0.249629923638206	1
Losartan	Drospirenone	0.021	Inf	Moderate	1 (1/0)	Losartan may increase the hyperkalemic activities of Drospirenone.	#B32020	0.249629923638206	1
Fluoxetine	Ergotamine	0.178	-1.14	Major	5 (3/2)	The risk or severity of adverse effects can be increased when Ergotamine is combined with Fluoxetine.	#B4D1E6	1.24814961819103	1
Cyproheptadine	Donepezil	0.141	-1.711	Moderate	4 (2/2)		#AFCEE4	0.998519694552825	1
Methylprednisolone	Itraconazole	0.355	-1.222	Major	12 (7/5)	The serum concentration of Methylprednisolone can be increased when it is combined with Itraconazole.	#B4D1E6	2.99555908365848	1
Fluoxetine	Cilostazol	0.25	-1.283	Moderate	7 (4/3)	The serum concentration of Cilostazol can be increased when it is combined with Fluoxetine.	#B2D0E5	1.74740946546744	1
Omeprazole	Chlordiazepoxide	0.239	Inf	Moderate	2 (2/0)		#B32020	0.499259847276413	1
Fluvoxamine	Rizatriptan	0.273	Inf	Major	1 (1/0)	The metabolism of Rizatriptan can be decreased when combined with Fluvoxamine.	#B32020	0.249629923638206	1
Repaglinide	Glucosamine	0.163	-1.283	None	21 (12/9)		#B2D0E5	5.24222839640233	1
Diazepam	Josamycin	0.091	3.507	None	7 (6/1)		#F2ACAC	1.74740946546744	1
Trazodone	Ketoconazole	0.084	1.169	Moderate	6 (4/2)	The metabolism of Trazodone can be decreased when combined with Ketoconazole.	#F9BCBC	1.49777954182924	1
Formoterol	Nadolol	0.23	-1.14	Major	5 (3/2)		#B4D1E6	1.24814961819103	1
Nimodipine	Cimetidine	0.222	Inf	Moderate	1 (1/0)	The serum concentration of Nimodipine can be increased when it is combined with Cimetidine.	#B32020	0.249629923638206	1
Felodipine	Josamycin	0.026	Inf	None	1 (1/0)		#B32020	0.249629923638206	1
Trospium	Clomipramine	0.571	Inf	Moderate	2 (2/0)		#B32020	0.499259847276413	1
Dihydroergotamine	Bisoprolol	0.239	2.63	Moderate	11 (9/2)	Dihydroergotamine may increase the atrioventricular blocking (AV block) activities of Bisoprolol.	#F5B2B2	2.74592916002027	1
Verapamil	Colchicine	0.115	-3.079	Major	14 (5/9)	The serum concentration of Colchicine can be increased when it is combined with Verapamil.	#A8C8E1	3.49481893093489	1
Trospium	Loratadine	0.264	3.507	None	7 (6/1)		#F2ACAC	1.74740946546744	1
Ketoconazole	Solifenacin	0.295	-1.711	Major	4 (2/2)	The metabolism of Solifenacin can be decreased when combined with Ketoconazole.	#AFCEE4	0.998519694552825	1
Cyclobenzaprine	Rivastigmine	0.249	Inf	Moderate	6 (6/0)		#B32020	1.49777954182924	1
Digoxin	Penicillamine	0.3	Inf	Moderate	1 (1/0)	The serum concentration of Digoxin can be decreased when it is combined with Penicillamine.	#B32020	0.249629923638206	1
Erythromycin	Sotalol	0.096	Inf	Major	2 (2/0)	Erythromycin may increase the QTc-prolonging activities of Sotalol.	#B32020	0.499259847276413	1
Erythromycin	Itraconazole	0.567	2.338	Major	5 (4/1)	The metabolism of Erythromycin can be decreased when combined with Itraconazole.	#F5B4B4	1.24814961819103	1
Salmeterol	Oxprenolol	0.063	Inf	None	2 (2/0)	Oxprenolol may decrease the bronchodilatory activities of Salmeterol.	#B32020	0.499259847276413	1
Doxycycline	Primidone	0.112	-1.711	Moderate	2 (1/1)	The serum concentration of Doxycycline can be decreased when it is combined with Primidone.	#AFCEE4	0.499259847276413	1
Methotrexate	Cholestyramine	0.294	1.169	None	3 (2/1)	Cholestyramine can cause a decrease in the absorption of Methotrexate resulting in a reduced serum concentration and potentially a decrease in efficacy.	#F9BCBC	0.748889770914619	1
Cyclosporine	Erythromycin	0.04	Inf	Major	1 (1/0)	The metabolism of Cyclosporine can be decreased when combined with Erythromycin.	#B32020	0.249629923638206	1
Cyclosporine	Digoxin	0.323	1.754	Moderate	4 (3/1)	The serum concentration of Digoxin can be increased when it is combined with Cyclosporine.	#F7B7B7	0.998519694552825	1
Morphine	Cimetidine	0.143	Inf	Moderate	1 (1/0)	The metabolism of Morphine can be decreased when combined with Cimetidine.	#B32020	0.249629923638206	1
Thiethylperazine	Levofloxacin	0.571	1.01	None	30 (19/11)		#F9BCBC	7.48889770914619	1
Warfarin	Terbinafine	0.107	1.754	Moderate	4 (3/1)		#F7B7B7	0.998519694552825	1
Mefenamic acid	Acenocoumarol	0.197	-2.566	None	5 (2/3)	Mefenamic acid may increase the anticoagulant activities of Acenocoumarol.	#ABCBE2	1.24814961819103	1
Propranolol	Hydralazine	0.244	-1.283	Minor	14 (8/6)	Hydralazine may increase the hypotensive activities of Propranolol.	#B2D0E5	3.49481893093489	1
Verapamil	Primidone	0.246	Inf	Moderate	2 (2/0)	The metabolism of Verapamil can be increased when combined with Primidone.	#B32020	0.499259847276413	1
Metoprolol	Diltiazem	0.278	1.461	Major	7 (5/2)	The serum concentration of Metoprolol can be increased when it is combined with Diltiazem.	#F8BABA	1.74740946546744	1
Cyclosporine	Carvedilol	0.626	-4.277	Moderate	7 (2/5)	The serum concentration of Cyclosporine can be increased when it is combined with Carvedilol.	#A0C3DD	1.74740946546744	1
Tizanidine	Rivastigmine	0.225	-1.283	Moderate	7 (4/3)	Tizanidine may increase the bradycardic activities of Rivastigmine.	#B2D0E5	1.74740946546744	1
Glycopyrronium	Rivastigmine	0.235	-5.474	None	21 (5/16)	The therapeutic efficacy of Glycopyrronium can be decreased when used in combination with Rivastigmine.	#99BDDA	5.24222839640233	1
Methotrexate	Sulfamethoxazole	0.246	2.923	Moderate	6 (5/1)	The risk or severity of adverse effects can be increased when Sulfamethoxazole is combined with Methotrexate.	#F3AFAF	1.49777954182924	1
Imipramine	Pseudoephedrine	0.049	-1.711	None	2 (1/1)	Imipramine may decrease the antihypertensive activities of Pseudoephedrine.	#AFCEE4	0.499259847276413	1
Phenytoin	Fluorouracil	0.065	-1.711	Moderate	2 (1/1)	The serum concentration of Phenytoin can be increased when it is combined with Fluorouracil.	#AFCEE4	0.499259847276413	1
Cyclosporine	Ibuprofen	0.178	-1.369	Moderate	9 (5/4)	Ibuprofen may increase the nephrotoxic activities of Cyclosporine.	#B2D0E5	2.24666931274386	1
Ampicillin	Methotrexate	0.125	Inf	Major	1 (1/0)	The serum concentration of Methotrexate can be increased when it is combined with Ampicillin.	#B32020	0.249629923638206	1
Salbutamol	Doxepin	0.15	-1.14	Moderate	5 (3/2)	The risk or severity of adverse effects can be increased when Doxepin is combined with Salbutamol.	#B4D1E6	1.24814961819103	1
Carbamazepine	Itraconazole	0.061	Inf	Moderate	3 (3/0)	The serum concentration of Itraconazole can be decreased when it is combined with Carbamazepine.	#B32020	0.748889770914619	1
Propranolol	Propafenone	0.326	2.923	Moderate	6 (5/1)	The serum concentration of Propranolol can be increased when it is combined with Propafenone.	#F3AFAF	1.49777954182924	1
Piroxicam	Warfarin	0.151	Inf	Major	2 (2/0)	Piroxicam may increase the anticoagulant activities of Warfarin.	#B32020	0.499259847276413	1
Almotriptan	Itraconazole	0.053	Inf	Moderate	1 (1/0)	The serum concentration of Almotriptan can be increased when it is combined with Itraconazole.	#B32020	0.249629923638206	1
Doxycycline	Warfarin	0.047	1.754	Moderate	4 (3/1)	The metabolism of Warfarin can be decreased when combined with Doxycycline.	#F7B7B7	0.998519694552825	1
Metoprolol	Repaglinide	0.408	-2.138	Moderate	9 (4/5)		#AECDE3	2.24666931274386	1
Theophylline	Primidone	0.324	Inf	Moderate	1 (1/0)	The metabolism of Theophylline can be increased when combined with Primidone.	#B32020	0.249629923638206	1
Triamcinolone	Warfarin	0.283	2.338	Moderate	5 (4/1)	Triamcinolone may increase the anticoagulant activities of Warfarin.	#F5B4B4	1.24814961819103	1
Doxycycline	Iron	0.338	-1.711	Moderate	12 (6/6)	Doxycycline can cause a decrease in the absorption of Iron resulting in a reduced serum concentration and potentially a decrease in efficacy.	#AFCEE4	2.99555908365848	1
Ethinylestradiol	Amoxicillin	0.229	Inf	Moderate	2 (2/0)		#B32020	0.499259847276413	1
Cyclosporine	Diclofenac	0.28	1.754	Moderate	4 (3/1)	Diclofenac may increase the nephrotoxic activities of Cyclosporine.	#F7B7B7	0.998519694552825	1
Betamethasone	Acenocoumarol	0.074	1.315	None	13 (9/4)		#F8BABA	3.24518900729668	1
Tacrolimus	Itraconazole	0.548	1.169	Major	3 (2/1)	The serum concentration of Tacrolimus can be increased when it is combined with Itraconazole.	#F9BCBC	0.748889770914619	1
Theophylline	Propafenone	0.779	-1.711	Moderate	4 (2/2)	The serum concentration of Theophylline can be increased when it is combined with Propafenone.	#AFCEE4	0.998519694552825	1
Epinephrine	Clomipramine	0.05	Inf	Major	1 (1/0)	Clomipramine may decrease the antihypertensive activities of Epinephrine.	#B32020	0.249629923638206	1
Cyclosporine	Atorvastatin	0.39	-5.702	Major	13 (3/10)	The serum concentration of Atorvastatin can be increased when it is combined with Cyclosporine.	#97BCD9	3.24518900729668	1
Imatinib	Simvastatin	0.5	Inf	Moderate	1 (1/0)	The serum concentration of Simvastatin can be increased when it is combined with Imatinib.	#B32020	0.249629923638206	1
Fluconazole	Nortriptyline	0.043	Inf	Moderate	2 (2/0)	The metabolism of Nortriptyline can be decreased when combined with Fluconazole.	#B32020	0.499259847276413	1
Erythromycin	Warfarin	0.07	1.461	Major	7 (5/2)	The serum concentration of Warfarin can be increased when it is combined with Erythromycin.	#F8BABA	1.74740946546744	1
Lidocaine	Cimetidine	0.125	Inf	Moderate	1 (1/0)	The metabolism of Lidocaine can be decreased when combined with Cimetidine.	#B32020	0.249629923638206	1
Fluconazole	Fluvastatin	0.117	-2.053	Moderate	11 (5/6)	The serum concentration of Fluvastatin can be increased when it is combined with Fluconazole.	#AECDE3	2.74592916002027	1
